anzsic_class_code,anzsic_class_name,anzsic_group_code,year,non_employing,emp_1_4,emp_5_19,emp_20_199,emp_200plus,total_businesses,data_source
5610,Radio Broadcasting,561,2024,91.0,38.0,40.0,15.0,5.0,189.0,ABS 8165.0 DC02 Table 2
5621,Free-to-Air Television Broadcasting,562,2024,55.0,28.0,5.0,5.0,4.0,97.0,ABS 8165.0 DC02 Table 2
5622,Cable and Other Subscription Broadcasting,562,2024,36.0,25.0,5.0,3.0,3.0,70.0,ABS 8165.0 DC02 Table 2
5700,Internet Publishing and Broadcasting,570,2024,1215.0,393.0,152.0,45.0,6.0,1811.0,ABS 8165.0 DC02 Table 2
5801,Wired Telecommunications Network Operation,580,2024,735.0,575.0,72.0,31.0,5.0,1418.0,ABS 8165.0 DC02 Table 2
5802,Other Telecommunications Network Operation,580,2024,362.0,226.0,64.0,27.0,6.0,685.0,ABS 8165.0 DC02 Table 2
5809,Other Telecommunications Services,580,2024,459.0,224.0,97.0,36.0,0.0,816.0,ABS 8165.0 DC02 Table 2
5910,Internet Service Providers and Web Search Portals,591,2024,946.0,330.0,68.0,25.0,5.0,1374.0,ABS 8165.0 DC02 Table 2
5921,Data Processing and Web Hosting Services,592,2024,1295.0,540.0,170.0,78.0,9.0,2092.0,ABS 8165.0 DC02 Table 2
5922,Electronic Information Storage Services,592,2024,432.0,294.0,97.0,29.0,3.0,855.0,ABS 8165.0 DC02 Table 2
6010,Libraries and Archives,601,2024,58.0,25.0,11.0,3.0,0.0,97.0,ABS 8165.0 DC02 Table 2
6020,Other Information Services,602,2024,107.0,43.0,16.0,3.0,0.0,169.0,ABS 8165.0 DC02 Table 2
6221,Banking,622,2024,48.0,32.0,124.0,79.0,31.0,314.0,ABS 8165.0 DC02 Table 2
6222,Building Society Operation,622,2024,0.0,0.0,0.0,0.0,0.0,0.0,ABS 8165.0 DC02 Table 2
6223,Credit Union Operation,622,2024,0.0,3.0,0.0,0.0,3.0,3.0,ABS 8165.0 DC02 Table 2
6229,Other Depository Financial Intermediation,622,2024,623.0,224.0,71.0,16.0,9.0,943.0,ABS 8165.0 DC02 Table 2
6230,Non-Depository Financing,623,2024,2355.0,456.0,127.0,108.0,17.0,3063.0,ABS 8165.0 DC02 Table 2
6240,Financial Asset Investing,624,2024,49605.0,9364.0,1630.0,460.0,15.0,61074.0,ABS 8165.0 DC02 Table 2
6310,Life Insurance,631,2024,7.0,18.0,5.0,10.0,7.0,47.0,ABS 8165.0 DC02 Table 2
6321,Health Insurance,632,2024,45.0,35.0,9.0,20.0,12.0,121.0,ABS 8165.0 DC02 Table 2
6322,General Insurance,632,2024,83.0,43.0,25.0,30.0,23.0,204.0,ABS 8165.0 DC02 Table 2
6411,Financial Asset Broking Services,641,2024,6921.0,3606.0,375.0,66.0,10.0,10978.0,ABS 8165.0 DC02 Table 2
6419,Other Auxiliary Finance and Investment Services,641,2024,29184.0,14354.0,2698.0,603.0,58.0,46897.0,ABS 8165.0 DC02 Table 2
6420,Auxiliary Insurance Services,642,2024,2374.0,2056.0,737.0,128.0,22.0,5317.0,ABS 8165.0 DC02 Table 2
6611,Passenger Car Rental and Hiring,661,2024,2630.0,657.0,137.0,50.0,9.0,3483.0,ABS 8165.0 DC02 Table 2
6619,Other Motor Vehicle and Transport Equipment Rental and Hiring,661,2024,3283.0,782.0,226.0,50.0,6.0,4347.0,ABS 8165.0 DC02 Table 2
6620,Farm Animal and Bloodstock Leasing,662,2024,88.0,16.0,0.0,0.0,0.0,104.0,ABS 8165.0 DC02 Table 2
6631,Heavy Machinery and Scaffolding Rental and Hiring,663,2024,8406.0,1816.0,740.0,264.0,14.0,11240.0,ABS 8165.0 DC02 Table 2
6632,Video and Other Electronic Media Rental and Hiring,663,2024,273.0,84.0,24.0,5.0,0.0,386.0,ABS 8165.0 DC02 Table 2
6639,Other Goods and Equipment Rental and Hiring n.e.c.,663,2024,5120.0,1789.0,820.0,238.0,4.0,7971.0,ABS 8165.0 DC02 Table 2
6640,Non-Financial Intangible Assets (Except Copyrights) Leasing,664,2024,3069.0,528.0,203.0,86.0,7.0,3893.0,ABS 8165.0 DC02 Table 2
6711,Residential Property Operators,671,2024,53037.0,3249.0,438.0,90.0,10.0,56824.0,ABS 8165.0 DC02 Table 2
6712,Non-Residential Property Operators,671,2024,156614.0,7490.0,1315.0,235.0,19.0,165673.0,ABS 8165.0 DC02 Table 2
6720,Real Estate Services,672,2024,26472.0,12674.0,4996.0,784.0,19.0,44945.0,ABS 8165.0 DC02 Table 2
6910,Scientific Research Services,691,2024,3611.0,1651.0,449.0,206.0,13.0,5930.0,ABS 8165.0 DC02 Table 2
6921,Architectural Services,692,2024,6900.0,4996.0,1222.0,271.0,7.0,13396.0,ABS 8165.0 DC02 Table 2
6922,Surveying and Mapping Services,692,2024,1718.0,1287.0,476.0,168.0,4.0,3653.0,ABS 8165.0 DC02 Table 2
6923,Engineering Design and Engineering Consulting Services,692,2024,23483.0,18629.0,3453.0,1248.0,70.0,46883.0,ABS 8165.0 DC02 Table 2
6924,Other Specialised Design Services,692,2024,11808.0,4455.0,920.0,132.0,3.0,17317.0,ABS 8165.0 DC02 Table 2
6925,Scientific Testing and Analysis Services,692,2024,1773.0,1249.0,304.0,158.0,17.0,3501.0,ABS 8165.0 DC02 Table 2
6931,Legal Services,693,2024,12268.0,7520.0,3285.0,566.0,34.0,23673.0,ABS 8165.0 DC02 Table 2
6932,Accounting Services,693,2024,18239.0,14112.0,3738.0,501.0,16.0,36606.0,ABS 8165.0 DC02 Table 2
6940,Advertising Services,694,2024,7763.0,4054.0,1012.0,354.0,22.0,13205.0,ABS 8165.0 DC02 Table 2
6950,Market Research and Statistical Services,695,2024,1614.0,778.0,190.0,98.0,10.0,2690.0,ABS 8165.0 DC02 Table 2
6961,Corporate Head Office Management Services,696,2024,223.0,133.0,116.0,117.0,40.0,629.0,ABS 8165.0 DC02 Table 2
6962,Management Advice and Related Consulting Services,696,2024,61469.0,31694.0,4586.0,1615.0,56.0,99420.0,ABS 8165.0 DC02 Table 2
6970,Veterinary Services,697,2024,1501.0,826.0,1062.0,352.0,7.0,3748.0,ABS 8165.0 DC02 Table 2
6991,Professional Photographic Services,699,2024,7157.0,1868.0,212.0,48.0,0.0,9287.0,ABS 8165.0 DC02 Table 2
6999,"Other Professional, Scientific and Technical Services n.e.c.",699,2024,1704.0,531.0,117.0,45.0,4.0,2401.0,ABS 8165.0 DC02 Table 2
7000,Computer System Design and Related Services,700,2024,32513.0,24236.0,3915.0,1501.0,80.0,62245.0,ABS 8165.0 DC02 Table 2
7211,Employment Placement and Recruitment Services,721,2024,3268.0,3060.0,1124.0,946.0,253.0,8651.0,ABS 8165.0 DC02 Table 2
7212,Labour Supply Services,721,2024,7165.0,3224.0,1668.0,1501.0,263.0,13821.0,ABS 8165.0 DC02 Table 2
7220,Travel Agency and Tour Arrangement Services,722,2024,5149.0,2865.0,566.0,204.0,11.0,8795.0,ABS 8165.0 DC02 Table 2
7291,Office Administrative Services,729,2024,6147.0,3633.0,2352.0,816.0,81.0,13029.0,ABS 8165.0 DC02 Table 2
7292,Document Preparation Services,729,2024,814.0,179.0,24.0,9.0,3.0,1029.0,ABS 8165.0 DC02 Table 2
7293,Credit Reporting and Debt Collection Services,729,2024,387.0,215.0,65.0,27.0,6.0,700.0,ABS 8165.0 DC02 Table 2
7294,Call Centre Operation,729,2024,199.0,85.0,53.0,33.0,16.0,386.0,ABS 8165.0 DC02 Table 2
7299,Other Administrative Services n.e.c.,729,2024,7743.0,3492.0,1067.0,301.0,17.0,12620.0,ABS 8165.0 DC02 Table 2
7311,Building and Other Industrial Cleaning Services,731,2024,30908.0,9504.0,2551.0,832.0,85.0,43880.0,ABS 8165.0 DC02 Table 2
7312,Building Pest Control Services,731,2024,1415.0,1210.0,240.0,32.0,3.0,2900.0,ABS 8165.0 DC02 Table 2
7313,Gardening Services,731,2024,10940.0,4847.0,1136.0,146.0,4.0,17073.0,ABS 8165.0 DC02 Table 2
7320,Packaging Services,732,2024,548.0,235.0,148.0,117.0,6.0,1054.0,ABS 8165.0 DC02 Table 2
7510,Central Government Administration,751,2024,48.0,13.0,3.0,0.0,0.0,63.0,ABS 8165.0 DC02 Table 2
7520,State Government Administration,752,2024,20.0,5.0,6.0,3.0,0.0,33.0,ABS 8165.0 DC02 Table 2
7530,Local Government Administration,753,2024,32.0,18.0,0.0,3.0,0.0,54.0,ABS 8165.0 DC02 Table 2
7540,Justice,754,2024,56.0,24.0,4.0,0.0,0.0,84.0,ABS 8165.0 DC02 Table 2
7551,Domestic Government Representation,755,2024,5.0,0.0,0.0,0.0,0.0,5.0,ABS 8165.0 DC02 Table 2
7552,Foreign Government Representation,755,2024,15.0,4.0,3.0,0.0,0.0,21.0,ABS 8165.0 DC02 Table 2
7600,Defence,760,2024,35.0,20.0,0.0,3.0,0.0,58.0,ABS 8165.0 DC02 Table 2
7712,Investigation and Security Services,771,2024,3478.0,1788.0,780.0,390.0,26.0,6462.0,ABS 8165.0 DC02 Table 2
7714,Correctional and Detention Services,771,2024,9.0,3.0,0.0,0.0,3.0,14.0,ABS 8165.0 DC02 Table 2
7719,Other Public Order and Safety Services,771,2024,247.0,126.0,79.0,138.0,26.0,616.0,ABS 8165.0 DC02 Table 2
7720,Regulatory Services,772,2024,124.0,68.0,25.0,13.0,0.0,230.0,ABS 8165.0 DC02 Table 2
8010,Preschool Education,801,2024,349.0,220.0,980.0,246.0,11.0,1806.0,ABS 8165.0 DC02 Table 2
8021,Primary Education,802,2024,76.0,33.0,98.0,213.0,3.0,422.0,ABS 8165.0 DC02 Table 2
8022,Secondary Education,802,2024,57.0,23.0,34.0,140.0,28.0,282.0,ABS 8165.0 DC02 Table 2
8023,Combined Primary and Secondary Education,802,2024,82.0,37.0,44.0,284.0,143.0,590.0,ABS 8165.0 DC02 Table 2
8024,Special School Education,802,2024,67.0,34.0,24.0,34.0,3.0,160.0,ABS 8165.0 DC02 Table 2
8101,Technical and Vocational Education and Training,810,2024,5358.0,3259.0,926.0,387.0,32.0,9962.0,ABS 8165.0 DC02 Table 2
8102,Higher Education,810,2024,364.0,158.0,81.0,79.0,13.0,695.0,ABS 8165.0 DC02 Table 2
8211,Sports and Physical Recreation Instruction,821,2024,4063.0,2033.0,1114.0,308.0,3.0,7519.0,ABS 8165.0 DC02 Table 2
8212,Arts Education,821,2024,2345.0,1132.0,749.0,68.0,0.0,4294.0,ABS 8165.0 DC02 Table 2
8219,"Adult, Community and Other Education n.e.c.",821,2024,8912.0,3933.0,1613.0,595.0,17.0,15070.0,ABS 8165.0 DC02 Table 2
8220,Educational Support Services,822,2024,766.0,337.0,124.0,33.0,5.0,1265.0,ABS 8165.0 DC02 Table 2
8401,Hospitals (Except Psychiatric Hospitals),840,2024,680.0,139.0,62.0,85.0,37.0,1003.0,ABS 8165.0 DC02 Table 2
8402,Psychiatric Hospitals,840,2024,26.0,19.0,3.0,8.0,3.0,59.0,ABS 8165.0 DC02 Table 2
8511,General Practice Medical Services,851,2024,32029.0,14117.0,4374.0,511.0,32.0,51063.0,ABS 8165.0 DC02 Table 2
8512,Specialist Medical Services,851,2024,14590.0,6831.0,1762.0,212.0,11.0,23406.0,ABS 8165.0 DC02 Table 2
8520,Pathology and Diagnostic Imaging Services,852,2024,1954.0,792.0,304.0,108.0,30.0,3188.0,ABS 8165.0 DC02 Table 2
8531,Dental Services,853,2024,10817.0,4759.0,3794.0,339.0,8.0,19717.0,ABS 8165.0 DC02 Table 2
8532,Optometry and Optical Dispensing,853,2024,1345.0,1081.0,778.0,173.0,7.0,3384.0,ABS 8165.0 DC02 Table 2
8533,Physiotherapy Services,853,2024,4545.0,2518.0,1792.0,174.0,10.0,9039.0,ABS 8165.0 DC02 Table 2
8534,Chiropractic and Osteopathic Services,853,2024,3384.0,2184.0,853.0,18.0,0.0,6439.0,ABS 8165.0 DC02 Table 2
8539,Other Allied Health Services,853,2024,26669.0,10224.0,2996.0,599.0,34.0,40522.0,ABS 8165.0 DC02 Table 2
8591,Ambulance Services,859,2024,12.0,11.0,5.0,9.0,0.0,39.0,ABS 8165.0 DC02 Table 2
8599,Other Health Care Services n.e.c.,859,2024,1692.0,731.0,295.0,111.0,9.0,2838.0,ABS 8165.0 DC02 Table 2
8601,Aged Care Residential Services,860,2024,808.0,233.0,192.0,461.0,178.0,1872.0,ABS 8165.0 DC02 Table 2
8609,Other Residential Care Services,860,2024,412.0,207.0,221.0,224.0,51.0,1115.0,ABS 8165.0 DC02 Table 2
8710,Child Care Services,871,2024,5829.0,975.0,2049.0,2122.0,75.0,11050.0,ABS 8165.0 DC02 Table 2
8790,Other Social Assistance Services,879,2024,15025.0,6019.0,2546.0,1568.0,104.0,25262.0,ABS 8165.0 DC02 Table 2
8910,Museum Operation,891,2024,118.0,37.0,13.0,12.0,0.0,181.0,ABS 8165.0 DC02 Table 2
8921,Zoological and Botanical Gardens Operation,892,2024,63.0,47.0,24.0,21.0,5.0,160.0,ABS 8165.0 DC02 Table 2
8922,Nature Reserves and Conservation Parks Operation,892,2024,100.0,36.0,22.0,20.0,0.0,178.0,ABS 8165.0 DC02 Table 2
9001,Performing Arts Operation,900,2024,1624.0,499.0,141.0,46.0,3.0,2313.0,ABS 8165.0 DC02 Table 2
9002,"Creative Artists, Musicians, Writers and Performers",900,2024,14453.0,2266.0,274.0,48.0,0.0,17041.0,ABS 8165.0 DC02 Table 2
9003,Performing Arts Venue Operation,900,2024,411.0,249.0,156.0,110.0,5.0,931.0,ABS 8165.0 DC02 Table 2
9111,Health and Fitness Centres and Gymnasia Operation,911,2024,2307.0,3228.0,1768.0,278.0,13.0,7594.0,ABS 8165.0 DC02 Table 2
9112,Sports and Physical Recreation Clubs and Sports Professionals,911,2024,1598.0,435.0,113.0,82.0,16.0,2244.0,ABS 8165.0 DC02 Table 2
9113,"Sports and Physical Recreation Venues, Grounds and Facilities Operation",911,2024,602.0,394.0,310.0,174.0,14.0,1494.0,ABS 8165.0 DC02 Table 2
9114,Sports and Physical Recreation Administrative Service,911,2024,263.0,131.0,43.0,42.0,12.0,491.0,ABS 8165.0 DC02 Table 2
9121,Horse and Dog Racing Administration and Track Operation,912,2024,56.0,7.0,7.0,10.0,7.0,87.0,ABS 8165.0 DC02 Table 2
9129,Other Horse and Dog Racing Activities,912,2024,1187.0,506.0,255.0,81.0,0.0,2029.0,ABS 8165.0 DC02 Table 2
9131,Amusement Parks and Centres Operation,913,2024,513.0,234.0,220.0,151.0,12.0,1130.0,ABS 8165.0 DC02 Table 2
9139,Amusement and Other Recreational Activities n.e.c.,913,2024,616.0,350.0,281.0,106.0,3.0,1355.0,ABS 8165.0 DC02 Table 2
9201,Casino Operation,920,2024,3.0,3.0,0.0,3.0,9.0,15.0,ABS 8165.0 DC02 Table 2
9202,Lottery Operation,920,2024,132.0,264.0,63.0,6.0,3.0,467.0,ABS 8165.0 DC02 Table 2
9209,Other Gambling Activities,920,2024,352.0,250.0,96.0,28.0,6.0,732.0,ABS 8165.0 DC02 Table 2
9411,Automotive Electrical Services,941,2024,1750.0,1468.0,301.0,32.0,0.0,3551.0,ABS 8165.0 DC02 Table 2
9412,"Automotive Body, Paint and Interior Repair",941,2024,7348.0,4704.0,1819.0,205.0,5.0,14081.0,ABS 8165.0 DC02 Table 2
9419,Other Automotive Repair and Maintenance,941,2024,12340.0,11853.0,3874.0,185.0,10.0,28262.0,ABS 8165.0 DC02 Table 2
9421,Domestic Appliance Repair and Maintenance,942,2024,1298.0,980.0,205.0,24.0,3.0,2509.0,ABS 8165.0 DC02 Table 2
9422,Electronic (except Domestic Appliance) and Precision Equipment Repair,942,2024,2033.0,1270.0,279.0,52.0,3.0,3637.0,ABS 8165.0 DC02 Table 2
9429,Other Machinery and Equipment Repair and Maintenance,942,2024,5900.0,5242.0,1326.0,317.0,14.0,12799.0,ABS 8165.0 DC02 Table 2
9491,Clothing and Footwear Repair,949,2024,364.0,338.0,55.0,5.0,0.0,762.0,ABS 8165.0 DC02 Table 2
9499,Other Repair and Maintenance n.e.c.,949,2024,1451.0,840.0,127.0,7.0,0.0,2425.0,ABS 8165.0 DC02 Table 2
9511,Hairdressing and Beauty Services,951,2024,15557.0,16032.0,4505.0,336.0,6.0,36436.0,ABS 8165.0 DC02 Table 2
9512,Diet and Weight Reduction Centre Operation,951,2024,187.0,58.0,16.0,4.0,3.0,267.0,ABS 8165.0 DC02 Table 2
9520,"Funeral, Crematorium and Cemetery Services",952,2024,383.0,315.0,226.0,48.0,4.0,976.0,ABS 8165.0 DC02 Table 2
9531,Laundry and Dry-Cleaning Services,953,2024,3051.0,1391.0,408.0,124.0,11.0,4985.0,ABS 8165.0 DC02 Table 2
9532,Photographic Film Processing,953,2024,267.0,108.0,27.0,10.0,3.0,413.0,ABS 8165.0 DC02 Table 2
9533,Parking Services,953,2024,224.0,61.0,37.0,15.0,4.0,341.0,ABS 8165.0 DC02 Table 2
9534,Brothel Keeping and Prostitution Services,953,2024,201.0,141.0,26.0,4.0,0.0,372.0,ABS 8165.0 DC02 Table 2
9539,Other Personal Services n.e.c.,953,2024,12476.0,5272.0,1343.0,140.0,0.0,19233.0,ABS 8165.0 DC02 Table 2
9999,Currently Unknown,999,2024,1603.0,134.0,30.0,13.0,0.0,1780.0,ABS 8165.0 DC02 Table 2
